,Unnamed: 0,Unnamed: 0.1,xmin,ymin,xmax,ymax,siteID,plotID,individualID,Dead,image_name,label,image_path
2404,2404,13,307.5412292480469,139.51124572753906,337.1956481933594,168.2090606689453,YELL,YELL_062,,0,YELL_062_2020,Alive,YELL_062_2020.tif
2405,2405,14,330.0211486816406,117.50959777832033,367.3283386230469,153.38185119628906,YELL,YELL_062,,0,YELL_062_2020,Alive,YELL_062_2020.tif
2406,2406,15,303.7148742675781,110.81341552734376,330.4994812011719,138.0763397216797,YELL,YELL_062,,0,YELL_062_2020,Alive,YELL_062_2020.tif
2407,2407,16,305.1497497558594,165.33926391601562,326.6731262207031,185.427734375,YELL,YELL_062,,0,YELL_062_2020,Alive,YELL_062_2020.tif
2408,2408,17,271.2379150390625,155.32443237304688,299.5814208984375,184.2584381103516,YELL,YELL_062,,0,YELL_062_2020,Alive,YELL_062_2020.tif
2409,2409,18,23.133331298828125,320.9833374023437,49.133331298828125,351.9833374023437,YELL,YELL_062,NEON.PLA.D12.YELL.00993,0,YELL_062_2020,Alive,YELL_062_2020.tif
2410,2410,19,307.19384765625,202.9734649658203,330.4390869140625,226.6061248779297,YELL,YELL_062,NEON.PLA.D12.YELL.00987,0,YELL_062_2020,Alive,YELL_062_2020.tif
2411,2411,20,130.3179931640625,318.7265014648437,156.2379913330078,345.4564819335937,YELL,YELL_062,,1,YELL_062_2020,Dead,YELL_062_2020.tif
2412,2412,0,117.60000610351562,231.9833374023437,171.60000610351562,293.9833374023437,WREF,WREF_016,,1,WREF_016_2019,Dead,WREF_016_2019.tif
2413,2413,1,192.6000061035156,80.98333740234375,310.6000061035156,196.9833374023437,WREF,WREF_016,NEON.PLA.D16.WREF.09999,0,WREF_016_2019,Alive,WREF_016_2019.tif
2414,2414,2,275.6000061035156,108.98333740234376,323.6000061035156,158.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2415,2415,3,306.6000061035156,353.9833374023437,369.6000061035156,397.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2416,2416,4,150.60000610351562,247.9833374023437,228.6000061035156,320.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2417,2417,5,87.60000610351562,0.0,167.60000610351562,66.0,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2418,2418,6,201.6000061035156,6.98333740234375,293.6000061035156,78.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2419,2419,7,133.60000610351562,56.98333740234375,196.6000061035156,122.98333740234376,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2420,2420,8,305.6000061035156,249.9833374023437,399.6000061035156,354.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2421,2421,9,213.6000061035156,225.9833374023437,305.6000061035156,329.9833374023437,WREF,WREF_016,NEON.PLA.D16.WREF.07578,0,WREF_016_2019,Alive,WREF_016_2019.tif
2422,2422,10,210.6000061035156,316.9833374023437,294.6000061035156,387.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2423,2423,11,115.60000610351562,312.9833374023437,150.60000610351562,350.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2424,2424,12,119.60000610351562,354.9833374023437,152.60000610351562,391.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2425,2425,13,145.60000610351562,317.9833374023437,212.6000061035156,402.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2426,2426,14,30.600006103515625,247.9833374023437,110.60000610351562,318.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2427,2427,15,79.60000610351562,308.9833374023437,116.60000610351562,343.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2428,2428,16,29.600006103515625,349.9833374023437,86.60000610351562,400.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2429,2429,17,0.600006103515625,328.9833374023437,42.600006103515625,376.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2430,2430,18,38.600006103515625,316.9833374023437,84.60000610351562,360.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2431,2431,19,319.6000061035156,68.98333740234375,405.6000061035156,155.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2432,2432,20,0.0,62.98333740234375,50.0,140.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2433,2433,21,0.600006103515625,33.98333740234375,31.600006103515625,62.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2434,2434,22,0.0,137.98333740234375,34.0,205.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2435,2435,23,315.6000061035156,0.0,359.6000061035156,44.0,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2436,2436,24,323.6000061035156,203.9833374023437,373.6000061035156,243.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2437,2437,25,329.6000061035156,165.98333740234375,372.6000061035156,203.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2438,2438,26,266.6000061035156,0.0,306.6000061035156,33.0,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2439,2439,27,309.6000061035156,26.98333740234375,360.6000061035156,79.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2440,2440,28,358.6000061035156,17.98333740234375,399.6000061035156,65.98333740234375,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2441,2441,29,42.600006103515625,179.98333740234375,127.60000610351562,272.9833374023437,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2442,2442,30,103.94696807861328,159.96697998046875,145.93736267089844,200.64517211914065,WREF,WREF_016,NEON.PLA.D16.WREF.09998,0,WREF_016_2019,Alive,WREF_016_2019.tif
2443,2443,31,128.87876892089844,196.7085723876953,162.9959716796875,228.85748291015625,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2444,2444,32,145.28128051757812,169.15237426757812,185.95947265625,206.55007934570312,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2445,2445,33,150.91221618652344,123.01502990722656,202.91221618652344,182.01502990722656,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2446,2446,34,138.06417846679688,141.59617614746094,153.81057739257812,157.99867248535156,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2447,2447,35,59.92763519287109,94.31988525390624,148.1278076171875,166.8012237548828,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2448,2448,36,32.13955307006836,124.2645034790039,59.21089553833008,153.08238220214844,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2449,2449,37,63.899932861328125,51.52969741821289,131.53569793701172,104.79911041259766,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2450,2450,38,0.600006103515625,0.0,52.600006103515625,36.0,WREF,WREF_016,,0,WREF_016_2019,Alive,WREF_016_2019.tif
2451,2451,0,0.564401626586914,338.24761962890625,33.36940002441406,371.7816162109375,SJER,SJER_050,NEON.PLA.D17.SJER.00246,0,SJER_050_2019,Alive,SJER_050_2019.tif
2452,2452,1,4.938399314880371,371.7816467285156,34.827396392822266,398.7546081542969,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2453,2453,2,176.18804931640625,240.0425262451172,216.28305053710932,281.7413330078125,SJER,SJER_050,NEON.PLA.D17.SJER.00248,0,SJER_050_2019,Alive,SJER_050_2019.tif
2454,2454,3,209.3207092285156,368.5976867675781,228.0274353027344,389.0581665039063,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2455,2455,4,222.1815948486328,349.8909606933594,246.7341766357422,377.366455078125,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2456,2456,5,246.7341461181641,348.7218017578125,278.3017578125,379.7048034667969,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2457,2457,6,237.9653778076172,376.7819213867188,254.33377075195312,391.9811096191406,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2458,2458,7,199.3827667236328,385.5506591796875,218.0894927978516,400.165283203125,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2459,2459,8,157.29263305664062,354.567626953125,191.1985626220703,386.71978759765625,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2460,2460,9,162.5539093017578,334.6917419433594,195.8752593994141,361.5826416015625,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2461,2461,10,147.9392852783203,290.8478698730469,193.5369110107422,335.2763366699219,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2462,2462,11,155.53887939453125,272.1411437988281,187.69107055664065,301.9549865722656,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2463,2463,12,230.9503631591797,308.3854064941406,267.7792358398437,347.5526123046875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2464,2464,13,188.2756500244141,276.23321533203125,221.5970001220703,308.3854064941406,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2465,2465,14,191.78317260742188,309.5545959472656,232.70413208007807,351.64471435546875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2466,2466,15,212.8282165527344,274.4794616699219,245.5649871826172,308.38543701171875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2467,2467,16,240.88833618164065,273.8948669433594,274.209716796875,307.8008117675781,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2468,2468,17,253.54771423339844,230.17697143554688,279.7195739746094,256.3488464355469,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2469,2469,18,294.6000061035156,41.18333435058594,348.6000061035156,99.18333435058594,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2470,2470,19,80.32339477539062,43.439640045166016,102.92239379882812,70.41263580322266,SJER,SJER_050,NEON.PLA.D17.SJER.00256,0,SJER_050_2019,Alive,SJER_050_2019.tif
2471,2471,20,51.16340637207031,14.279645919799805,87.6134033203125,50.72964477539063,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2472,2472,21,58.45339584350586,45.62665557861328,80.32339477539062,63.85165023803711,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2473,2473,22,61.36940002441406,145.49960327148438,94.90339660644533,179.0336151123047,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2474,2474,23,22.732398986816406,114.88164520263672,56.995399475097656,149.87364196777344,SJER,SJER_050,NEON.PLA.D17.SJER.00255,0,SJER_050_2019,Alive,SJER_050_2019.tif
2475,2475,24,37.31240081787109,157.16363525390625,59.18239974975586,176.11764526367188,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2476,2476,25,0.133401274681091,136.02264404296875,34.39640045166016,171.74363708496094,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2477,2477,26,0.0,101.0306396484375,29.88899803161621,135.29364013671875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2478,2478,27,30.751399993896484,87.90864562988281,61.36940002441406,114.88164520263672,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2479,2479,28,0.133400321006775,69.68364715576172,28.564398765563965,99.57264709472656,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2480,2480,29,119.62139892578124,22.271648406982425,146.59439086914062,49.24464797973633,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2481,2481,30,148.78140258789062,30.29065322875977,173.56739807128906,57.26365280151367,SJER,SJER_050,NEON.PLA.D17.SJER.00267,0,SJER_050_2019,Alive,SJER_050_2019.tif
2482,2482,31,142.94940185546875,0.401652812957764,166.27740478515625,26.645652770996094,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2483,2483,32,177.21240234375,36.85164642333984,204.91439819335932,65.28264617919922,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2484,2484,33,171.38040161132812,5.504649043083191,199.8114013671875,36.85164642333984,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2485,2485,34,177.21238708496094,83.84153747558594,210.7463836669922,113.00153350830078,SJER,SJER_050,NEON.PLA.D17.SJER.00266,0,SJER_050_2019,Alive,SJER_050_2019.tif
2486,2486,35,158.5310516357422,63.89972305297852,189.1490478515625,93.7887191772461,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2487,2487,36,237.2459259033203,106.06903839111328,263.2865295410156,133.70396423339844,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2488,2488,37,211.7367553710937,103.94327545166016,236.7144775390625,123.6065902709961,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2489,2489,38,210.14244079589844,77.37122344970703,235.1201629638672,102.34895324707033,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2490,2490,39,231.93150329589844,74.71401977539062,257.9721069335937,104.47471618652344,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2491,2491,40,98.00839233398438,65.67952728271484,115.5459442138672,81.62275695800781,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2492,2492,41,112.3572998046875,55.05070495605469,127.23764038085938,69.39961242675781,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2493,2493,42,154.87257385253906,84.8114013671875,171.87869262695312,105.00615692138672,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2494,2494,43,113.95162200927734,66.21096801757812,135.74069213867188,87.4686050415039,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2495,2495,44,138.92935180664062,88.00004577636719,158.06121826171875,109.25768280029295,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2496,2496,45,130.95773315429688,52.39350128173828,146.9009552001953,67.80529022216797,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2497,2497,46,135.20925903320312,69.39960861206055,156.46690368652344,89.06293487548828,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2498,2498,47,148.49526977539062,55.58213424682617,163.3756103515625,70.99392700195312,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2499,2499,48,105.44856262207033,86.40572357177734,126.7061996459961,108.1948013305664,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2500,2500,49,126.70620727539062,90.65724182128906,139.9922332763672,106.60047149658205,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2501,2501,50,117.1402587890625,105.00615692138672,143.71231079101562,127.85812377929688,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2502,2502,51,167.09571838378906,103.94327545166016,185.16470336914065,119.35506439208984,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2503,2503,52,274.94390869140625,146.18333435058594,313.94390869140625,178.18333435058594,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2504,2504,53,222.97560119628903,129.24673461914062,265.97560119628906,166.24673461914062,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2505,2505,54,274.9402770996094,174.68609619140625,298.55987548828125,196.33740234375,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2506,2506,55,257.22557067871094,155.0030975341797,281.50128173828125,181.24710083007807,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2507,2507,56,189.64727783203125,118.26148986816406,219.827880859375,152.37869262695312,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2508,2508,57,186.3667755126953,153.69088745117188,216.54737854003903,177.9665985107422,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2509,2509,58,118.7884750366211,179.9348907470703,145.68856811523438,207.4910888671875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2510,2510,59,141.0958709716797,169.43731689453125,155.5300750732422,186.49591064453125,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2511,2511,60,145.68856811523438,182.55929565429688,167.9959716796875,207.4910888671875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2512,2512,61,222.0990447998047,233.8936920166016,244.4833374023437,253.6951904296875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2513,2513,62,187.043212890625,210.1376495361328,224.1161346435547,241.64633178710932,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2514,2514,63,222.52951049804688,211.5093994140625,241.47006225585932,230.4499664306641,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2515,2515,64,240.1786651611328,213.2312469482422,258.6887664794922,236.4764709472656,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2516,2516,65,218.50894165039065,166.10299682617188,243.6051788330078,187.88462829589844,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2517,2517,66,241.12570190429688,178.75083923339844,266.5232696533203,206.7312164306641,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2518,2518,67,217.08839416503903,188.8316650390625,240.7640838623047,210.61329650878903,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2519,2519,68,205.25054931640625,182.2024688720703,224.19110107421875,199.7224884033203,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2520,2520,69,197.2008056640625,179.3613739013672,211.87974548339844,194.04031372070312,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2521,2521,70,257.3168029785156,94.4089126586914,271.2763061523437,109.26904296875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2522,2522,71,264.521728515625,137.18807983398438,287.93768310546875,157.90220642089844,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2523,2523,72,142.9474639892578,118.7254867553711,164.1118927001953,142.59176635742188,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2524,2524,73,156.00636291503906,164.6568145751953,175.8198699951172,185.37094116210932,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2525,2525,74,169.96588134765625,119.17579650878906,188.428466796875,136.28746032714844,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2526,2526,75,177.62110900878906,138.9893035888672,193.38185119628903,153.39913940429688,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2527,2527,76,163.66158294677734,131.33409118652344,176.72048950195312,144.8433074951172,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2528,2528,77,145.64930725097656,147.99545288085938,159.60882568359375,161.95497131347656,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2529,2529,78,288.07342529296875,84.88567352294922,313.8309631347656,107.67121124267578,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2530,2530,79,263.3065490722656,111.13858032226562,294.5128173828125,135.41012573242188,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2531,2531,80,272.2226257324219,93.8017578125,287.082763671875,111.6339111328125,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2532,2532,81,280.6433410644531,37.828590393066406,299.9615173339844,55.66074752807617,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2533,2533,82,259.3438415527344,68.5395278930664,283.1200256347656,93.80175018310548,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2534,2534,83,281.6340637207031,68.5395393371582,295.99884033203125,82.90433502197266,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2535,2535,84,213.7727508544922,49.22135925292969,233.58627319335932,72.50222778320312,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2536,2536,85,247.45571899414065,57.64209747314453,261.8205261230469,73.98824310302734,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2537,2537,86,229.12823486328125,51.20270538330078,246.46505737304688,72.5022201538086,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2538,2538,87,230.1189117431641,28.41716766357422,255.38113403320312,50.212032318115234,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2539,2539,88,222.6888427734375,37.333251953125,235.567611694336,50.212032318115234,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2540,2540,89,252.4091033935547,42.28662872314453,267.26922607421875,57.64209747314453,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2541,2541,90,267.26922607421875,51.69804763793945,285.10137939453125,68.5395278930664,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2542,2542,91,176.8504180908203,181.43411254882807,197.8954925537109,204.8706512451172,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2543,2543,92,195.5039978027344,199.131088256836,208.8963165283203,212.04510498046875,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2544,2544,93,174.93724060058594,170.43328857421875,188.807846069336,184.78219604492188,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2545,2545,94,154.0931854248047,143.4923858642578,177.95945739746094,166.90834045410156,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2546,2546,95,177.32872009277344,155.6060791015625,187.3729553222656,166.60690307617188,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2547,2547,96,191.64727783203125,65.03479385375977,210.67417907714844,83.40559387207031,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2548,2548,97,254.84249877929688,21.373889923095703,284.47137451171875,43.277305603027344,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2549,2549,98,93.37248992919922,16.175053596496582,127.78128814697266,53.64564514160156,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2550,2550,99,71.76156616210938,0.160745620727539,101.94216918945312,24.436447143554688,SJER,SJER_050,,0,SJER_050_2019,Alive,SJER_050_2019.tif
2551,2551,0,308.6000061035156,217.183334350586,352.6000061035156,259.9833374023437,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2552,2552,1,83.60000610351562,216.183334350586,107.60000610351562,236.183334350586,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03834,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2553,2553,2,99.60000610351562,266.183349609375,118.60000610351562,284.183349609375,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03837,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2554,2554,3,52.600006103515625,4.183334350585938,77.60000610351562,28.183334350585938,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03828,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2555,2555,4,187.6000061035156,17.183334350585938,209.6000061035156,40.18333435058594,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2556,2556,5,224.6000061035156,30.183334350585938,256.6000061035156,59.18333435058594,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2557,2557,6,308.6000061035156,48.18333435058594,330.6000061035156,72.18333435058594,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2558,2558,7,260.6000061035156,15.183334350585938,283.6000061035156,41.18333435058594,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2559,2559,8,332.6000061035156,33.18333435058594,353.6000061035156,54.18333435058594,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2560,2560,9,336.6000061035156,5.183334350585938,356.6000061035156,23.183334350585938,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2561,2561,10,375.6000061035156,6.183334350585938,395.6000061035156,25.183334350585938,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2562,2562,11,207.6000061035156,366.183349609375,226.6000061035156,383.183349609375,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2563,2563,12,257.6000061035156,383.183349609375,278.6000061035156,400.183349609375,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2564,2564,13,99.60000610351562,318.183349609375,115.60000610351562,333.183349609375,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03853,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2565,2565,14,61.600006103515625,269.183349609375,83.60000610351562,290.183349609375,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03852,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2566,2566,15,10.600006103515623,19.183334350585938,42.600006103515625,51.18333435058594,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03829,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2567,2567,16,1.600006103515625,4.183334350585938,19.600006103515625,23.183334350585938,OSBS,OSBS_040,NEON.PLA.D03.OSBS.07986,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2568,2568,17,134.6213836669922,308.3886108398437,177.63238525390625,347.025634765625,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2569,2569,18,160.13641357421875,298.1826171875,190.02540588378903,322.2396240234375,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2570,2570,19,163.05239868164062,258.8166198730469,181.27740478515625,273.3966369628906,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2571,2571,20,54.32339859008789,347.4266357421875,74.73539733886719,365.6516418457031,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2572,2572,21,22.97640037536621,385.3346557617188,39.74340057373047,399.1856384277344,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03860,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2573,2573,22,60.19050216674805,214.183334350586,75.009521484375,227.09744262695312,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03833,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2574,2574,23,49.1718635559082,226.87826538085932,64.52460479736328,242.2310028076172,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2575,2575,24,26.600006103515625,184.183334350586,47.41902923583984,201.183334350586,OSBS,OSBS_040,NEON.PLA.D03.OSBS.03839,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
2576,2576,25,35.00010299682617,201.4871826171875,52.12431335449219,218.0209045410156,OSBS,OSBS_040,,0,OSBS_040_2018,Alive,OSBS_040_2018.tif
